lat,lon,timezone,timezone_offset,data
52.378,4.8971,Europe/Amsterdam,3600,"{'dt': 1578150000, 'sunrise': 1578124198, 'sunset': 1578152389, 'temp': 281.31, 'feels_like': 277.66, 'pressure': 1029, 'humidity': 88, 'dew_point': 279.44, 'clouds': 100, 'visibility': 10000, 'wind_speed': 7.2, 'wind_deg': 280, 'weather': [{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]}"
52.378,4.8971,Europe/Amsterdam,3600,"{'dt': 1578236400, 'sunrise': 1578210580, 'sunset': 1578238860, 'temp': 280.53, 'feels_like': 276.82, 'pressure': 1029, 'humidity': 89, 'dew_point': 278.84, 'clouds': 100, 'visibility': 10000, 'wind_speed': 6.7, 'wind_deg': 240, 'weather': [{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]}"
52.378,4.8971,Europe/Amsterdam,3600,"{'dt': 1578322800, 'sunrise': 1578296959, 'sunset': 1578325334, 'temp': 279.56, 'feels_like': 275.41, 'pressure': 1020, 'humidity': 80, 'dew_point': 276.37, 'clouds': 75, 'visibility': 10000, 'wind_speed': 7.2, 'wind_deg': 170, 'weather': [{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]}"
52.378,4.8971,Europe/Amsterdam,3600,"{'dt': 1578409200, 'sunrise': 1578383334, 'sunset': 1578411810, 'temp': 280.76, 'feels_like': 276.95, 'pressure': 1021, 'humidity': 95, 'dew_point': 280.01, 'clouds': 100, 'visibility': 4020, 'wind_speed': 7.2, 'wind_deg': 190, 'weather': [{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50d'}]}"
52.378,4.8971,Europe/Amsterdam,3600,"{'dt': 1578495600, 'sunrise': 1578469706, 'sunset': 1578498289, 'temp': 284.11, 'feels_like': 283.66, 'pressure': 1019, 'humidity': 92, 'dew_point': 282.86, 'clouds': 100, 'visibility': 10000, 'wind_speed': 5.1, 'wind_deg': 260, 'weather': [{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]}"
52.378,4.8971,Europe/Amsterdam,3600,"{'dt': 1578582000, 'sunrise': 1578556075, 'sunset': 1578584770, 'temp': 285.23, 'feels_like': 285, 'pressure': 1004, 'humidity': 96, 'dew_point': 284.61, 'clouds': 40, 'visibility': 4560, 'wind_speed': 7, 'wind_deg': 207, 'wind_gust': 9, 'weather': [{'id': 301, 'main': 'Drizzle', 'description': 'drizzle', 'icon': '09d'}, {'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}], 'rain': {'1h': 0.61}}"
52.378,4.8971,Europe/Amsterdam,3600,"{'dt': 1578668400, 'sunrise': 1578642441, 'sunset': 1578671254, 'temp': 281, 'feels_like': 278.01, 'pressure': 1024, 'humidity': 79, 'dew_point': 277.59, 'clouds': 0, 'visibility': 10000, 'wind_speed': 5.1, 'wind_deg': 320, 'weather': [{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]}"
52.378,4.8971,Europe/Amsterdam,3600,"{'dt': 1578754800, 'sunrise': 1578728803, 'sunset': 1578757740, 'temp': 280.53, 'feels_like': 276.19, 'pressure': 1022, 'humidity': 83, 'dew_point': 277.84, 'clouds': 75, 'visibility': 9999, 'wind_speed': 8.8, 'wind_deg': 200, 'wind_gust': 0, 'weather': [{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]}"
52.378,4.8971,Europe/Amsterdam,3600,"{'dt': 1578841200, 'sunrise': 1578815162, 'sunset': 1578844228, 'temp': 283.69, 'feels_like': 283.07, 'pressure': 1013, 'humidity': 87, 'dew_point': 281.62, 'clouds': 40, 'visibility': 10000, 'wind_speed': 11.3, 'wind_deg': 240, 'weather': [{'id': 520, 'main': 'Rain', 'description': 'light intensity shower rain', 'icon': '09d'}], 'rain': {'1h': 0.25}}"
52.378,4.8971,Europe/Amsterdam,3600,"{'dt': 1578927600, 'sunrise': 1578901518, 'sunset': 1578930718, 'temp': 281.15, 'feels_like': 277.85, 'pressure': 1008, 'humidity': 88, 'dew_point': 279.29, 'clouds': 100, 'visibility': 10000, 'wind_speed': 6, 'wind_deg': 174, 'wind_gust': 8, 'weather': [{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]}"
52.378,4.8971,Europe/Amsterdam,3600,"{'dt': 1579014000, 'sunrise': 1578987872, 'sunset': 1579017209, 'temp': 283.72, 'feels_like': 283.13, 'pressure': 998, 'humidity': 88, 'dew_point': 281.82, 'clouds': 100, 'visibility': 10000, 'wind_speed': 10.8, 'wind_deg': 190, 'wind_gust': 17, 'weather': [{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}], 'rain': {'1h': 0.42}}"
52.378,4.8971,Europe/Amsterdam,3600,"{'dt': 1579100400, 'sunrise': 1579074222, 'sunset': 1579103703, 'temp': 281.04, 'feels_like': 277.17, 'pressure': 1007, 'humidity': 94, 'dew_point': 280.14, 'clouds': 100, 'visibility': 10000, 'wind_speed': 7.7, 'wind_deg': 280, 'weather': [{'id': 310, 'main': 'Drizzle', 'description': 'light intensity drizzle rain', 'icon': '09d'}, {'id': 501, 'main': 'Rain', 'description': 'moderate rain', 'icon': '10d'}], 'rain': {'1h': 2.03}}"
52.378,4.8971,Europe/Amsterdam,3600,"{'dt': 1579186800, 'sunrise': 1579160569, 'sunset': 1579190199, 'temp': 282.67, 'feels_like': 279.72, 'pressure': 1020, 'humidity': 84, 'dew_point': 280.1, 'clouds': 40, 'visibility': 10000, 'wind_speed': 6.2, 'wind_deg': 160, 'weather': [{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]}"
52.378,4.8971,Europe/Amsterdam,3600,"{'dt': 1579273200, 'sunrise': 1579246913, 'sunset': 1579276696, 'temp': 283.02, 'feels_like': 279.65, 'pressure': 1011, 'humidity': 86, 'dew_point': 280.79, 'clouds': 100, 'visibility': 10000, 'wind_speed': 8, 'wind_deg': 225, 'wind_gust': 10, 'weather': [{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}], 'rain': {'1h': 0.51}}"
52.378,4.8971,Europe/Amsterdam,3600,"{'dt': 1579359600, 'sunrise': 1579333254, 'sunset': 1579363195, 'temp': 277.74, 'feels_like': 275.16, 'pressure': 1022, 'humidity': 90, 'dew_point': 276.24, 'clouds': 40, 'visibility': 10000, 'wind_speed': 3, 'wind_deg': 275, 'wind_gust': 15, 'weather': [{'id': 521, 'main': 'Rain', 'description': 'shower rain', 'icon': '09d'}], 'rain': {'1h': 1.27}}"
52.378,4.8971,Europe/Amsterdam,3600,"{'dt': 1579446000, 'sunrise': 1579419593, 'sunset': 1579449695, 'temp': 281.12, 'feels_like': 278.87, 'pressure': 1042, 'humidity': 78, 'dew_point': 277.52, 'clouds': 0, 'visibility': 10000, 'wind_speed': 3.6, 'wind_deg': 10, 'weather': [{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]}"
52.378,4.8971,Europe/Amsterdam,3600,"{'dt': 1579532400, 'sunrise': 1579505929, 'sunset': 1579536197, 'temp': 280.79, 'feels_like': 278.2, 'pressure': 1046, 'humidity': 78, 'dew_point': 277.2, 'clouds': 100, 'visibility': 10000, 'wind_speed': 4.1, 'wind_deg': 250, 'weather': [{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]}"
52.378,4.8971,Europe/Amsterdam,3600,"{'dt': 1579618800, 'sunrise': 1579592262, 'sunset': 1579622700, 'temp': 277.08, 'feels_like': 273.69, 'pressure': 1036, 'humidity': 97, 'dew_point': 276.65, 'clouds': 100, 'visibility': 1450, 'wind_speed': 4, 'wind_deg': 197, 'wind_gust': 5, 'weather': [{'id': 741, 'main': 'Fog', 'description': 'fog', 'icon': '50d'}]}"
52.378,4.8971,Europe/Amsterdam,3600,"{'dt': 1579705200, 'sunrise': 1579678592, 'sunset': 1579709204, 'temp': 280.76, 'feels_like': 280.76, 'pressure': 1033, 'humidity': 97, 'dew_point': 280.31, 'clouds': 100, 'visibility': 1670, 'wind_speed': 1, 'wind_deg': 181, 'wind_gust': 5, 'weather': [{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50d'}]}"
52.378,4.8971,Europe/Amsterdam,3600,"{'dt': 1579791600, 'sunrise': 1579764920, 'sunset': 1579795710, 'temp': 279.51, 'feels_like': 278.01, 'pressure': 1026, 'humidity': 89, 'dew_point': 277.83, 'clouds': 100, 'visibility': 10000, 'wind_speed': 2.1, 'wind_deg': 120, 'weather': [{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]}"
52.378,4.8971,Europe/Amsterdam,3600,"{'dt': 1579878000, 'sunrise': 1579851245, 'sunset': 1579882216, 'temp': 277.49, 'feels_like': 273.66, 'pressure': 1021, 'humidity': 91, 'dew_point': 276.15, 'clouds': 100, 'visibility': 6120, 'wind_speed': 5, 'wind_deg': 187, 'wind_gust': 6, 'weather': [{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]}"
52.378,4.8971,Europe/Amsterdam,3600,"{'dt': 1579964400, 'sunrise': 1579937568, 'sunset': 1579968724, 'temp': 275.85, 'feels_like': 272.18, 'pressure': 1020, 'humidity': 91, 'dew_point': 274.53, 'clouds': 100, 'visibility': 4700, 'wind_speed': 4, 'wind_deg': 175, 'wind_gust': 6, 'weather': [{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]}"
52.378,4.8971,Europe/Amsterdam,3600,"{'dt': 1580050800, 'sunrise': 1580023888, 'sunset': 1580055232, 'temp': 281.28, 'feels_like': 277.95, 'pressure': 1012, 'humidity': 89, 'dew_point': 279.58, 'clouds': 100, 'visibility': 9810, 'wind_speed': 6.2, 'wind_deg': 170, 'weather': [{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]}"
52.378,4.8971,Europe/Amsterdam,3600,"{'dt': 1580137200, 'sunrise': 1580110206, 'sunset': 1580141742, 'temp': 282.17, 'feels_like': 279.25, 'pressure': 1001, 'humidity': 87, 'dew_point': 280.12, 'clouds': 100, 'visibility': 10000, 'wind_speed': 5.7, 'wind_deg': 210, 'weather': [{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}], 'rain': {'1h': 0.19}}"
52.378,4.8971,Europe/Amsterdam,3600,"{'dt': 1580223600, 'sunrise': 1580196522, 'sunset': 1580228252, 'temp': 278.91, 'feels_like': 273.55, 'pressure': 994, 'humidity': 74, 'dew_point': 274.64, 'clouds': 20, 'visibility': 10000, 'wind_speed': 10.8, 'wind_deg': 260, 'weather': [{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}], 'rain': {'1h': 0.25}}"
52.378,4.8971,Europe/Amsterdam,3600,"{'dt': 1580310000, 'sunrise': 1580282836, 'sunset': 1580314763, 'temp': 280.22, 'feels_like': 275.48, 'pressure': 1007, 'humidity': 78, 'dew_point': 276.65, 'clouds': 40, 'visibility': 10000, 'wind_speed': 10, 'wind_deg': 266, 'wind_gust': 13, 'weather': [{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]}"
52.378,4.8971,Europe/Amsterdam,3600,"{'dt': 1580396400, 'sunrise': 1580369147, 'sunset': 1580401274, 'temp': 282.02, 'feels_like': 278.96, 'pressure': 1001, 'humidity': 93, 'dew_point': 280.95, 'clouds': 75, 'visibility': 6750, 'wind_speed': 6, 'wind_deg': 170, 'wind_gust': 8, 'weather': [{'id': 301, 'main': 'Drizzle', 'description': 'drizzle', 'icon': '09d'}]}"
52.378,4.8971,Europe/Amsterdam,3600,"{'dt': 1580482800, 'sunrise': 1580455456, 'sunset': 1580487786, 'temp': 284.12, 'feels_like': 283.67, 'pressure': 1003, 'humidity': 92, 'dew_point': 282.87, 'clouds': 100, 'visibility': 10000, 'wind_speed': 8, 'wind_deg': 215, 'wind_gust': 11, 'weather': [{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]}"
52.378,4.8971,Europe/Amsterdam,3600,"{'dt': 1580569200, 'sunrise': 1580541763, 'sunset': 1580574298, 'temp': 283.7, 'feels_like': 282.74, 'pressure': 1002, 'humidity': 74, 'dew_point': 279.27, 'clouds': 0, 'visibility': 10000, 'wind_speed': 11.8, 'wind_deg': 240, 'weather': [{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}], 'rain': {'1h': 0.51}}"
52.378,4.8971,Europe/Amsterdam,3600,"{'dt': 1580655600, 'sunrise': 1580628068, 'sunset': 1580660811, 'temp': 282.98, 'feels_like': 278.87, 'pressure': 1002, 'humidity': 94, 'dew_point': 282.06, 'clouds': 40, 'visibility': 10000, 'wind_speed': 11.3, 'wind_deg': 270, 'weather': [{'id': 300, 'main': 'Drizzle', 'description': 'light intensity drizzle', 'icon': '09d'}, {'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}], 'rain': {'1h': 0.51}}"
52.378,4.8971,Europe/Amsterdam,3600,"{'dt': 1580742000, 'sunrise': 1580714371, 'sunset': 1580747325, 'temp': 282.76, 'feels_like': 279.31, 'pressure': 1011, 'humidity': 83, 'dew_point': 280.02, 'clouds': 100, 'visibility': 10000, 'wind_speed': 8, 'wind_deg': 250, 'wind_gust': 10, 'weather': [{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]}"
52.378,4.8971,Europe/Amsterdam,3600,"{'dt': 1580828400, 'sunrise': 1580800672, 'sunset': 1580833838, 'temp': 280.87, 'feels_like': 276.59, 'pressure': 1011, 'humidity': 93, 'dew_point': 279.81, 'clouds': 75, 'visibility': 10000, 'wind_speed': 9, 'wind_deg': 304, 'wind_gust': 12, 'weather': [{'id': 521, 'main': 'Rain', 'description': 'shower rain', 'icon': '09d'}], 'rain': {'1h': 1.08}}"
52.378,4.8971,Europe/Amsterdam,3600,"{'dt': 1580914800, 'sunrise': 1580886971, 'sunset': 1580920352, 'temp': 280.42, 'feels_like': 277.33, 'pressure': 1036, 'humidity': 74, 'dew_point': 276.1, 'clouds': 100, 'visibility': 10000, 'wind_speed': 5, 'wind_deg': 270, 'wind_gust': 6, 'weather': [{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]}"
52.378,4.8971,Europe/Amsterdam,3600,"{'dt': 1581001200, 'sunrise': 1580973268, 'sunset': 1581006866, 'temp': 281.65, 'feels_like': 279.8, 'pressure': 1030, 'humidity': 76, 'dew_point': 277.67, 'clouds': 40, 'visibility': 10000, 'wind_speed': 3.1, 'wind_deg': 310, 'weather': [{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]}"
52.378,4.8971,Europe/Amsterdam,3600,"{'dt': 1581087600, 'sunrise': 1581059564, 'sunset': 1581093380, 'temp': 281.6, 'feels_like': 278.1, 'pressure': 1021, 'humidity': 65, 'dew_point': 275.41, 'clouds': 0, 'visibility': 10000, 'wind_speed': 7, 'wind_deg': 134, 'wind_gust': 9, 'weather': [{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]}"
52.378,4.8971,Europe/Amsterdam,3600,"{'dt': 1581174000, 'sunrise': 1581145858, 'sunset': 1581179894, 'temp': 281.49, 'feels_like': 278.83, 'pressure': 1014, 'humidity': 92, 'dew_point': 280.27, 'clouds': 100, 'visibility': 10000, 'wind_speed': 4.6, 'wind_deg': 230, 'weather': [{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}], 'rain': {'1h': 0.25}}"
52.378,4.8971,Europe/Amsterdam,3600,"{'dt': 1581260400, 'sunrise': 1581232150, 'sunset': 1581266409, 'temp': 284.61, 'feels_like': 283.93, 'pressure': 987, 'humidity': 81, 'dew_point': 281.47, 'clouds': 100, 'visibility': 10000, 'wind_speed': 18.5, 'wind_deg': 200, 'wind_gust': 24.7, 'weather': [{'id': 501, 'main': 'Rain', 'description': 'moderate rain', 'icon': '10d'}], 'rain': {'1h': 2.03}}"
52.378,4.8971,Europe/Amsterdam,3600,"{'dt': 1581346800, 'sunrise': 1581318440, 'sunset': 1581352923, 'temp': 281.98, 'feels_like': 277.21, 'pressure': 996, 'humidity': 71, 'dew_point': 277.02, 'clouds': 100, 'visibility': 10000, 'wind_speed': 13, 'wind_deg': 238, 'wind_gust': 18, 'weather': [{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}], 'rain': {'1h': 0.38}}"
52.378,4.8971,Europe/Amsterdam,3600,"{'dt': 1581433200, 'sunrise': 1581404729, 'sunset': 1581439438, 'temp': 280.09, 'feels_like': 274.28, 'pressure': 1000, 'humidity': 60, 'dew_point': 272.9, 'clouds': 40, 'visibility': 10000, 'wind_speed': 15, 'wind_deg': 262, 'wind_gust': 22, 'weather': [{'id': 521, 'main': 'Rain', 'description': 'shower rain', 'icon': '09d'}], 'rain': {'1h': 0.51}}"
52.378,4.8971,Europe/Amsterdam,3600,"{'dt': 1581519600, 'sunrise': 1581491016, 'sunset': 1581525952, 'temp': 279.71, 'feels_like': 274.81, 'pressure': 1013, 'humidity': 69, 'dew_point': 274.44, 'clouds': 40, 'visibility': 10000, 'wind_speed': 10, 'wind_deg': 259, 'wind_gust': 13, 'weather': [{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]}"
52.378,4.8971,Europe/Amsterdam,3600,"{'dt': 1581606000, 'sunrise': 1581577302, 'sunset': 1581612466, 'temp': 281.04, 'feels_like': 277.08, 'pressure': 990, 'humidity': 90, 'dew_point': 279.5, 'clouds': 75, 'visibility': 10000, 'wind_speed': 8, 'wind_deg': 199, 'wind_gust': 11, 'weather': [{'id': 520, 'main': 'Rain', 'description': 'light intensity shower rain', 'icon': '09d'}], 'rain': {'1h': 0.76}}"
52.378,4.8971,Europe/Amsterdam,3600,"{'dt': 1581692400, 'sunrise': 1581663586, 'sunset': 1581698980, 'temp': 281.98, 'feels_like': 278.84, 'pressure': 1019, 'humidity': 74, 'dew_point': 277.61, 'clouds': 40, 'visibility': 10000, 'wind_speed': 6.2, 'wind_deg': 200, 'weather': [{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]}"
52.378,4.8971,Europe/Amsterdam,3600,"{'dt': 1581778800, 'sunrise': 1581749869, 'sunset': 1581785494, 'temp': 285.15, 'feels_like': 284.47, 'pressure': 1009, 'humidity': 79, 'dew_point': 281.63, 'clouds': 100, 'visibility': 10000, 'wind_speed': 11, 'wind_deg': 200, 'wind_gust': 16, 'weather': [{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]}"
52.378,4.8971,Europe/Amsterdam,3600,"{'dt': 1581865200, 'sunrise': 1581836151, 'sunset': 1581872008, 'temp': 287.3, 'feels_like': 287.12, 'pressure': 990, 'humidity': 90, 'dew_point': 285.69, 'clouds': 100, 'visibility': 7000, 'wind_speed': 27.27, 'wind_deg': 190, 'wind_gust': 13.41, 'weather': [{'id': 311, 'main': 'Drizzle', 'description': 'drizzle rain', 'icon': '09d'}, {'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}], 'rain': {'1h': 0.85}}"
52.378,4.8971,Europe/Amsterdam,3600,"{'dt': 1581951600, 'sunrise': 1581922431, 'sunset': 1581958522, 'temp': 282.25, 'feels_like': 277.58, 'pressure': 1008, 'humidity': 76, 'dew_point': 278.25, 'clouds': 75, 'visibility': 10000, 'wind_speed': 13, 'wind_deg': 229, 'wind_gust': 19, 'weather': [{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]}"
52.378,4.8971,Europe/Amsterdam,3600,"{'dt': 1582038000, 'sunrise': 1582008710, 'sunset': 1582045035, 'temp': 282.29, 'feels_like': 278.01, 'pressure': 1017, 'humidity': 71, 'dew_point': 277.31, 'clouds': 100, 'visibility': 10000, 'wind_speed': 11, 'wind_deg': 233, 'wind_gust': 16, 'weather': [{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]}"
52.378,4.8971,Europe/Amsterdam,3600,"{'dt': 1582124400, 'sunrise': 1582094987, 'sunset': 1582131548, 'temp': 280.45, 'feels_like': 276.04, 'pressure': 1019, 'humidity': 73, 'dew_point': 275.94, 'clouds': 40, 'visibility': 10000, 'wind_speed': 9, 'wind_deg': 258, 'wind_gust': 12, 'weather': [{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]}"
52.378,4.8971,Europe/Amsterdam,3600,"{'dt': 1582210800, 'sunrise': 1582181264, 'sunset': 1582218061, 'temp': 283.34, 'feels_like': 282.53, 'pressure': 1005, 'humidity': 81, 'dew_point': 280.23, 'clouds': 100, 'visibility': 10000, 'wind_speed': 11.3, 'wind_deg': 200, 'weather': [{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}], 'rain': {'1h': 0.19}}"
52.378,4.8971,Europe/Amsterdam,3600,"{'dt': 1582297200, 'sunrise': 1582267539, 'sunset': 1582304573, 'temp': 282.32, 'feels_like': 277.8, 'pressure': 1021, 'humidity': 76, 'dew_point': 278.32, 'clouds': 75, 'visibility': 10000, 'wind_speed': 12.3, 'wind_deg': 230, 'wind_gust': 17.5, 'weather': [{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]}"
52.378,4.8971,Europe/Amsterdam,3600,"{'dt': 1582383600, 'sunrise': 1582353813, 'sunset': 1582391086, 'temp': 284.42, 'feels_like': 283.9, 'pressure': 1014, 'humidity': 88, 'dew_point': 282.51, 'clouds': 40, 'visibility': 8910, 'wind_speed': 12, 'wind_deg': 246, 'wind_gust': 16, 'weather': [{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}], 'rain': {'1h': 0.77}}"
52.378,4.8971,Europe/Amsterdam,3600,"{'dt': 1582470000, 'sunrise': 1582440087, 'sunset': 1582477598, 'temp': 282.05, 'feels_like': 277.69, 'pressure': 1011, 'humidity': 83, 'dew_point': 279.32, 'clouds': 40, 'visibility': 10000, 'wind_speed': 11, 'wind_deg': 292, 'wind_gust': 15, 'weather': [{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}], 'rain': {'1h': 0.38}}"
52.378,4.8971,Europe/Amsterdam,3600,"{'dt': 1582556400, 'sunrise': 1582526359, 'sunset': 1582564109, 'temp': 282.83, 'feels_like': 277.89, 'pressure': 1001, 'humidity': 95, 'dew_point': 282.07, 'clouds': 100, 'visibility': 7730, 'wind_speed': 16, 'wind_deg': 236, 'wind_gust': 23, 'weather': [{'id': 501, 'main': 'Rain', 'description': 'moderate rain', 'icon': '10d'}], 'rain': {'1h': 3.05}}"
52.378,4.8971,Europe/Amsterdam,3600,"{'dt': 1582642800, 'sunrise': 1582612630, 'sunset': 1582650621, 'temp': 280.73, 'feels_like': 276.4, 'pressure': 996, 'humidity': 77, 'dew_point': 276.96, 'clouds': 40, 'visibility': 10000, 'wind_speed': 9, 'wind_deg': 249, 'wind_gust': 14, 'weather': [{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}], 'rain': {'1h': 0.25}}"
52.378,4.8971,Europe/Amsterdam,3600,"{'dt': 1582729200, 'sunrise': 1582698900, 'sunset': 1582737132, 'temp': 278.69, 'feels_like': 273.64, 'pressure': 1001, 'humidity': 83, 'dew_point': 276.04, 'clouds': 40, 'visibility': 9770, 'wind_speed': 9.3, 'wind_deg': 290, 'weather': [{'id': 520, 'main': 'Rain', 'description': 'light intensity shower rain', 'icon': '09d'}], 'rain': {'1h': 0.34}}"
52.378,4.8971,Europe/Amsterdam,3600,"{'dt': 1582815600, 'sunrise': 1582785169, 'sunset': 1582823642, 'temp': 276.37, 'feels_like': 276.37, 'pressure': 996, 'humidity': 93, 'dew_point': 275.35, 'clouds': 100, 'visibility': 10000, 'wind_speed': 1, 'wind_deg': 297, 'wind_gust': 6, 'weather': [{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}], 'rain': {'1h': 0.83}}"
52.378,4.8971,Europe/Amsterdam,3600,"{'dt': 1582902000, 'sunrise': 1582871437, 'sunset': 1582910152, 'temp': 279.88, 'feels_like': 275.03, 'pressure': 1007, 'humidity': 75, 'dew_point': 275.77, 'clouds': 40, 'visibility': 10000, 'wind_speed': 10, 'wind_deg': 186, 'wind_gust': 13, 'weather': [{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}]}"
52.378,4.8971,Europe/Amsterdam,3600,"{'dt': 1582988400, 'sunrise': 1582957705, 'sunset': 1582996662, 'temp': 281.41, 'feels_like': 276.67, 'pressure': 984, 'humidity': 82, 'dew_point': 278.52, 'clouds': 75, 'visibility': 10000, 'wind_speed': 11.8, 'wind_deg': 240, 'wind_gust': 19.5, 'weather': [{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}], 'rain': {'1h': 0.51}}"
52.378,4.8971,Europe/Amsterdam,3600,"{'dt': 1583074800, 'sunrise': 1583043971, 'sunset': 1583083172, 'temp': 280.98, 'feels_like': 276.53, 'pressure': 993, 'humidity': 78, 'dew_point': 277.39, 'clouds': 40, 'visibility': 10000, 'wind_speed': 9.8, 'wind_deg': 210, 'weather': [{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}], 'rain': {'1h': 0.38}}"
52.378,4.8971,Europe/Amsterdam,3600,"{'dt': 1583161200, 'sunrise': 1583130237, 'sunset': 1583169681, 'temp': 280.37, 'feels_like': 278.32, 'pressure': 990, 'humidity': 95, 'dew_point': 279.62, 'clouds': 40, 'visibility': 8820, 'wind_speed': 3, 'wind_deg': 236, 'wind_gust': 6, 'weather': [{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}], 'rain': {'1h': 0.97}}"
52.378,4.8971,Europe/Amsterdam,3600,"{'dt': 1583247600, 'sunrise': 1583216503, 'sunset': 1583256190, 'temp': 281.16, 'feels_like': 277.8, 'pressure': 1002, 'humidity': 73, 'dew_point': 276.62, 'clouds': 40, 'visibility': 10000, 'wind_speed': 6.2, 'wind_deg': 240, 'weather': [{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]}"
52.378,4.8971,Europe/Amsterdam,3600,"{'dt': 1583334000, 'sunrise': 1583302767, 'sunset': 1583342699, 'temp': 282.25, 'feels_like': 279.78, 'pressure': 1009, 'humidity': 64, 'dew_point': 275.81, 'clouds': 20, 'visibility': 10000, 'wind_speed': 4.6, 'wind_deg': 270, 'weather': [{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]}"
52.378,4.8971,Europe/Amsterdam,3600,"{'dt': 1583420400, 'sunrise': 1583389031, 'sunset': 1583429207, 'temp': 280.06, 'feels_like': 276.12, 'pressure': 994, 'humidity': 85, 'dew_point': 277.72, 'clouds': 100, 'visibility': 10000, 'wind_speed': 7, 'wind_deg': 69, 'wind_gust': 10, 'weather': [{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]}"
52.378,4.8971,Europe/Amsterdam,3600,"{'dt': 1583506800, 'sunrise': 1583475294, 'sunset': 1583515715, 'temp': 281.33, 'feels_like': 277.69, 'pressure': 1004, 'humidity': 79, 'dew_point': 277.91, 'clouds': 100, 'visibility': 10000, 'wind_speed': 7.2, 'wind_deg': 330, 'weather': [{'id': 520, 'main': 'Rain', 'description': 'light intensity shower rain', 'icon': '09d'}]}"
