lat,lon,timezone,timezone_offset,dt,sunrise,sunset,temp,feels_like,pressure,humidity,dew_point,clouds,visibility,wind_speed,wind_deg,snow,wind_gust,rain,weather_id,weather_main,weather_description,weather_icon,month,year,week,fahrenheit,celsius,kelvin
52.378,4.8971,Europe/Amsterdam,7200,2018-09-14 14:00:00,1536901972,1536947969,290.45,289.75,1019,58,282.12,100,10000.0,8.0,250,,11.0,{'1h': 0.11},500,Rain,light rain,10d,9,2018,37,63.13999999999993,17.30000000000001,290.45
52.378,4.8971,Europe/Amsterdam,7200,2018-09-15 14:00:00,1536988471,1537034226,291.04,290.53,1024,63,283.91,75,10000.0,7.0,280,,9.0,,803,Clouds,broken clouds,04d,9,2018,37,64.20200000000006,17.890000000000043,291.04
52.378,4.8971,Europe/Amsterdam,7200,2018-09-16 14:00:00,1537074970,1537120483,293.95,293.47,1019,53,284.03,0,10000.0,6.7,210,,,,800,Clear,clear sky,01d,9,2018,37,69.43999999999988,20.80000000000001,293.95
52.378,4.8971,Europe/Amsterdam,7200,2018-09-17 14:00:00,1537161468,1537206740,295.57,295.09,1016,47,283.71,0,10000.0,5.66,190,,,,800,Clear,clear sky,01d,9,2018,38,72.35600000000005,22.420000000000016,295.57
52.378,4.8971,Europe/Amsterdam,7200,2018-09-18 14:00:00,1537247967,1537292997,295.41,295.47,1011,68,289.22,20,9999.0,9.8,240,,,,801,Clouds,few clouds,02d,9,2018,38,72.06800000000004,22.260000000000048,295.41
52.378,4.8971,Europe/Amsterdam,7200,2018-09-19 14:00:00,1537334466,1537379254,295.09,294.88,1014,59,286.72,100,10000.0,10.8,210,,,,804,Clouds,overcast clouds,04d,9,2018,38,71.49200000000002,21.939999999999998,295.09
52.378,4.8971,Europe/Amsterdam,7200,2018-09-20 14:00:00,1537420965,1537465511,294.49,294.35,1013,64,287.41,40,10000.0,8.23,220,,,,802,Clouds,scattered clouds,03d,9,2018,38,70.41199999999998,21.340000000000032,294.49
52.378,4.8971,Europe/Amsterdam,7200,2018-09-21 14:00:00,1537507464,1537551767,288.42,287.41,1008,54,279.18,40,9999.0,11.32,250,,,,520,Rain,light intensity shower rain,09d,9,2018,38,59.48600000000005,15.270000000000039,288.42
52.378,4.8971,Europe/Amsterdam,7200,2018-09-22 14:00:00,1537593963,1537638024,286.31,285.8,1018,81,283.13,20,9999.0,6.7,220,,,{'1h': 0.14},500,Rain,light rain,10d,9,2018,38,55.68799999999993,13.160000000000025,286.31
52.378,4.8971,Europe/Amsterdam,7200,2018-09-23 14:00:00,1537680463,1537724281,284.18,283.61,1013,87,282.1,100,9999.0,3.6,360,,,{'1h': 1.28},501,Rain,moderate rain,10d,9,2018,38,51.853999999999985,11.03000000000003,284.18
52.378,4.8971,Europe/Amsterdam,7200,2018-09-24 14:00:00,1537766962,1537810538,286.91,285.78,1034,55,278.04,20,10000.0,8.23,310,,,{'1h': 0.11},500,Rain,light rain,10d,9,2018,39,56.76799999999997,13.760000000000048,286.91
52.378,4.8971,Europe/Amsterdam,7200,2018-09-25 14:00:00,1537853462,1537896795,288.59,287.7,1038,58,280.38,20,9999.0,2.6,300,,,,801,Clouds,few clouds,02d,9,2018,39,59.79199999999997,15.439999999999998,288.59
52.378,4.8971,Europe/Amsterdam,7200,2018-09-26 14:00:00,1537939962,1537983052,290.98,290.36,1031,59,282.87,40,10000.0,7.0,240,,11.0,,802,Clouds,scattered clouds,03d,9,2018,39,64.094,17.83000000000004,290.98
52.378,4.8971,Europe/Amsterdam,7200,2018-09-27 14:00:00,1538026462,1538069310,292.79,292.09,1024,49,281.79,0,10000.0,4.63,240,,,,800,Clear,clear sky,01d,9,2018,39,67.35200000000003,19.640000000000043,292.79
52.378,4.8971,Europe/Amsterdam,7200,2018-09-28 14:00:00,1538112962,1538155567,287.67,286.77,1029,61,280.25,20,10000.0,4.0,30,,10.0,,801,Clouds,few clouds,02d,9,2018,39,58.136000000000024,14.520000000000039,287.67
52.378,4.8971,Europe/Amsterdam,7200,2018-09-29 14:00:00,1538199462,1538241825,287.83,286.63,1027,49,277.24,100,10000.0,2.57,210,,,,804,Clouds,overcast clouds,04d,9,2018,39,58.42399999999992,14.680000000000007,287.83
52.378,4.8971,Europe/Amsterdam,7200,2018-09-30 14:00:00,1538285963,1538328083,288.01,287.09,1016,59,280.08,20,10000.0,6.69,270,,,,801,Clouds,few clouds,02d,9,2018,39,58.74799999999999,14.860000000000014,288.01
52.378,4.8971,Europe/Amsterdam,7200,2018-10-01 14:00:00,1538372464,1538414342,284.08,283.0,1021,68,278.41,40,10000.0,9.0,320,,15.0,,520,Rain,light intensity shower rain,09d,10,2018,40,51.67399999999992,10.930000000000007,284.08
52.378,4.8971,Europe/Amsterdam,7200,2018-10-02 14:00:00,1538458965,1538500601,288.07,287.24,1015,62,280.86,75,10000.0,10.0,290,,14.0,,803,Clouds,broken clouds,04d,10,2018,40,58.85600000000005,14.920000000000016,288.07
52.378,4.8971,Europe/Amsterdam,7200,2018-10-03 14:00:00,1538545467,1538586860,287.73,286.76,1026,58,279.57,40,10000.0,6.17,270,,,,802,Clouds,scattered clouds,03d,10,2018,40,58.24399999999997,14.580000000000041,287.73
52.378,4.8971,Europe/Amsterdam,7200,2018-10-04 14:00:00,1538631968,1538673120,290.17,289.99,1024,79,286.5,100,10000.0,5.14,240,,,,804,Clouds,overcast clouds,04d,10,2018,40,62.636000000000024,17.02000000000004,290.17
52.378,4.8971,Europe/Amsterdam,7200,2018-10-05 14:00:00,1538718470,1538759380,292.49,292.02,1015,59,284.28,100,10000.0,4.12,180,,,,804,Clouds,overcast clouds,04d,10,2018,40,66.81199999999995,19.340000000000032,292.49
52.378,4.8971,Europe/Amsterdam,7200,2018-10-06 14:00:00,1538804973,1538845641,291.77,291.44,1007,67,285.53,0,10000.0,4.12,290,,,,800,Clear,clear sky,01d,10,2018,40,65.5159999999999,18.620000000000005,291.77
52.378,4.8971,Europe/Amsterdam,7200,2018-10-07 14:00:00,1538891476,1538931902,286.94,285.89,1021,58,278.83,40,10000.0,3.09,50,,,,802,Clouds,scattered clouds,03d,10,2018,40,56.821999999999946,13.79000000000002,286.94
52.378,4.8971,Europe/Amsterdam,7200,2018-10-08 14:00:00,1538977979,1539018164,288.77,288.03,1020,63,281.76,100,10000.0,6.69,230,,,,804,Clouds,overcast clouds,04d,10,2018,41,60.11599999999993,15.620000000000005,288.77
52.378,4.8971,Europe/Amsterdam,7200,2018-10-09 14:00:00,1539064482,1539104426,290.65,290.07,1020,62,283.3,100,10000.0,4.12,200,,,,804,Clouds,overcast clouds,04d,10,2018,41,63.49999999999994,17.5,290.65
52.378,4.8971,Europe/Amsterdam,7200,2018-10-10 14:00:00,1539150986,1539190690,294.8,294.4,1014,53,284.82,0,10000.0,5.14,80,,,,800,Clear,clear sky,01d,10,2018,41,70.97000000000008,21.650000000000034,294.8
52.378,4.8971,Europe/Amsterdam,7200,2018-10-11 14:00:00,1539237490,1539276953,294.62,294.47,1009,63,287.29,0,10000.0,6.17,150,,,,800,Clear,clear sky,01d,10,2018,41,70.64600000000002,21.470000000000027,294.62
52.378,4.8971,Europe/Amsterdam,7200,2018-10-12 14:00:00,1539323994,1539363218,294.58,294.32,1017,59,286.24,100,10000.0,7.72,170,,,,804,Clouds,overcast clouds,04d,10,2018,41,70.5739999999999,21.430000000000007,294.58
52.378,4.8971,Europe/Amsterdam,7200,2018-10-13 14:00:00,1539410499,1539449483,297.59,297.55,1014,56,288.25,100,10000.0,7.0,170,,9.0,,804,Clouds,overcast clouds,04d,10,2018,41,75.99200000000002,24.439999999999998,297.59
52.378,4.8971,Europe/Amsterdam,7200,2018-10-14 14:00:00,1539497004,1539535749,295.55,295.18,1006,51,284.93,100,10000.0,8.23,180,,,,804,Clouds,overcast clouds,04d,10,2018,41,72.32,22.400000000000034,295.55
52.378,4.8971,Europe/Amsterdam,7200,2018-10-15 14:00:00,1539583510,1539622016,294.39,294.21,1011,63,287.07,100,10000.0,6.0,210,,8.0,,804,Clouds,overcast clouds,04d,10,2018,42,70.23199999999991,21.24000000000001,294.39
52.378,4.8971,Europe/Amsterdam,7200,2018-10-16 14:00:00,1539670016,1539708284,295.14,294.7,1017,50,284.25,20,10000.0,3.09,190,,,,801,Clouds,few clouds,02d,10,2018,42,71.58199999999994,21.99000000000001,295.14
52.378,4.8971,Europe/Amsterdam,7200,2018-10-17 14:00:00,1539756522,1539794552,290.39,290.0,1019,70,284.88,75,10000.0,4.12,290,,,,803,Clouds,broken clouds,04d,10,2018,42,63.03199999999998,17.24000000000001,290.39
52.378,4.8971,Europe/Amsterdam,7200,2018-10-18 14:00:00,1539843029,1539880822,288.12,287.4,1025,66,281.83,40,10000.0,4.63,40,,,,802,Clouds,scattered clouds,03d,10,2018,42,58.94599999999997,14.970000000000027,288.12
52.378,4.8971,Europe/Amsterdam,7200,2018-10-19 14:00:00,1539929536,1539967093,287.21,286.34,1025,64,280.51,40,10000.0,3.09,30,,,,802,Clouds,scattered clouds,03d,10,2018,42,57.307999999999936,14.060000000000002,287.21
52.378,4.8971,Europe/Amsterdam,7200,2018-10-20 14:00:00,1540016043,1540053364,288.42,287.86,1031,71,283.2,20,10000.0,4.0,270,,6.0,,801,Clouds,few clouds,02d,10,2018,42,59.48600000000005,15.270000000000039,288.42
52.378,4.8971,Europe/Amsterdam,7200,2018-10-21 14:00:00,1540102551,1540139637,288.7,288.01,1026,65,282.15,100,10000.0,5.0,190,,6.0,,804,Clouds,overcast clouds,04d,10,2018,42,59.98999999999995,15.550000000000011,288.7
52.378,4.8971,Europe/Amsterdam,7200,2018-10-22 14:00:00,1540189059,1540225910,286.52,285.3,1033,53,277.15,75,10000.0,6.0,360,,8.0,,803,Clouds,broken clouds,04d,10,2018,43,56.065999999999974,13.370000000000005,286.52
52.378,4.8971,Europe/Amsterdam,7200,2018-10-23 14:00:00,1540275568,1540312185,286.79,286.19,1023,76,282.64,100,10000.0,10.0,290,,15.0,,804,Clouds,overcast clouds,04d,10,2018,43,56.551999999999964,13.640000000000043,286.79
52.378,4.8971,Europe/Amsterdam,7200,2018-10-24 14:00:00,1540362076,1540398461,287.8,287.38,1024,79,284.2,100,10000.0,6.69,320,,,,804,Clouds,overcast clouds,04d,10,2018,43,58.37000000000006,14.650000000000034,287.8
52.378,4.8971,Europe/Amsterdam,7200,2018-10-25 14:00:00,1540448585,1540484739,286.08,285.88,1018,94,285.14,75,4400.0,5.14,260,,,,300,Drizzle,light intensity drizzle,09d,10,2018,43,55.273999999999944,12.930000000000007,286.08
52.378,4.8971,Europe/Amsterdam,7200,2018-10-26 14:00:00,1540535095,1540571017,284.06,283.03,1004,70,278.81,75,10000.0,7.2,290,,,{'1h': 0.13},521,Rain,shower rain,09d,10,2018,43,51.63799999999998,10.910000000000025,284.06
52.378,4.8971,Europe/Amsterdam,7200,2018-10-27 14:00:00,1540621604,1540657297,282.78,280.64,1008,72,277.99,40,10000.0,4.12,50,,,,521,Rain,shower rain,09d,10,2018,43,49.33399999999989,9.629999999999995,282.78
52.378,4.8971,Europe/Amsterdam,3600,2018-10-28 15:00:00,1540708114,1540743578,280.05,275.79,1017,60,272.87,100,10000.0,8.0,60,,13.0,,804,Clouds,overcast clouds,04d,10,2018,43,44.420000000000016,6.900000000000034,280.05
52.378,4.8971,Europe/Amsterdam,3600,2018-10-29 15:00:00,1540794624,1540829861,279.22,275.82,1003,79,275.86,100,10000.0,5.0,70,,10.0,,804,Clouds,overcast clouds,04d,10,2018,44,42.9260000000001,6.07000000000005,279.22
52.378,4.8971,Europe/Amsterdam,3600,2018-10-30 15:00:00,1540881134,1540916145,277.34,273.47,987,87,275.37,100,10000.0,5.0,160,,11.0,{'1h': 0.14},500,Rain,light rain,10d,10,2018,44,39.54199999999997,4.189999999999998,277.34
52.378,4.8971,Europe/Amsterdam,3600,2018-10-31 15:00:00,1540967644,1541002430,283.32,282.17,1012,68,277.69,100,10000.0,4.63,110,,,,804,Clouds,overcast clouds,04d,10,2018,44,50.30599999999998,10.170000000000016,283.32
52.378,4.8971,Europe/Amsterdam,3600,2018-11-01 15:00:00,1541054155,1541088717,284.33,283.78,1007,87,282.25,100,10000.0,5.66,150,,,{'1h': 0.41},500,Rain,light rain,10d,11,2018,44,52.12399999999997,11.180000000000007,284.33
52.378,4.8971,Europe/Amsterdam,3600,2018-11-02 15:00:00,1541140665,1541175006,282.6,279.32,1024,71,277.61,20,10000.0,7.2,270,,,{'1h': 0.17},520,Rain,light intensity shower rain,09d,11,2018,44,49.00999999999999,9.450000000000045,282.6
52.378,4.8971,Europe/Amsterdam,3600,2018-11-03 15:00:00,1541227176,1541261296,282.36,279.33,1025,75,278.17,100,10000.0,6.17,160,,,,804,Clouds,overcast clouds,04d,11,2018,44,48.57800000000003,9.210000000000036,282.36
52.378,4.8971,Europe/Amsterdam,3600,2018-11-04 15:00:00,1541313686,1541347588,283.51,282.72,1013,81,280.4,100,10000.0,3.0,120,,6.0,,804,Clouds,overcast clouds,04d,11,2018,44,50.648000000000025,10.360000000000014,283.51
52.378,4.8971,Europe/Amsterdam,3600,2018-11-05 15:00:00,1541400197,1541433881,283.77,283.26,1007,91,282.36,100,5000.0,4.12,110,,,,804,Clouds,overcast clouds,04d,11,2018,45,51.11599999999993,10.620000000000005,283.77
52.378,4.8971,Europe/Amsterdam,3600,2018-11-06 15:00:00,1541486707,1541520176,289.26,288.68,1004,67,283.14,100,10000.0,4.0,160,,7.0,,804,Clouds,overcast clouds,04d,11,2018,45,60.99799999999999,16.110000000000014,289.26
52.378,4.8971,Europe/Amsterdam,3600,2018-11-07 15:00:00,1541573218,1541606474,285.29,284.73,1005,83,282.49,100,10000.0,8.23,170,,,{'1h': 0.32},500,Rain,light rain,10d,11,2018,45,53.85200000000003,12.140000000000043,285.29
52.378,4.8971,Europe/Amsterdam,3600,2018-11-08 15:00:00,1541659728,1541692772,285.32,284.45,1020,71,280.22,20,10000.0,4.12,170,,,,801,Clouds,few clouds,02d,11,2018,45,53.906000000000006,12.170000000000016,285.32
52.378,4.8971,Europe/Amsterdam,3600,2018-11-09 15:00:00,1541746238,1541779073,284.36,283.68,1009,82,281.4,100,10000.0,6.0,150,,9.0,,804,Clouds,overcast clouds,04d,11,2018,45,52.178000000000054,11.210000000000036,284.36
52.378,4.8971,Europe/Amsterdam,3600,2018-11-10 15:00:00,1541832748,1541865376,285.07,284.8,999,95,284.3,100,10000.0,5.66,160,,,{'1h': 0.35},310,Drizzle,light intensity drizzle rain,09d,11,2018,45,53.45599999999996,11.920000000000016,285.07
52.378,4.8971,Europe/Amsterdam,3600,2018-11-11 15:00:00,1541919257,1541951681,285.7,285.05,1004,78,281.97,100,10000.0,8.23,190,,,{'1h': 0.17},500,Rain,light rain,10d,11,2018,45,54.589999999999975,12.550000000000011,285.7
52.378,4.8971,Europe/Amsterdam,3600,2018-11-12 15:00:00,1542005766,1542037988,284.57,284.09,1013,89,282.82,100,10000.0,4.63,220,,,,804,Clouds,overcast clouds,04d,11,2018,46,52.55599999999998,11.420000000000016,284.57
52.378,4.8971,Europe/Amsterdam,3600,2018-11-13 15:00:00,1542092275,1542124297,285.08,284.44,1023,81,281.93,20,10000.0,8.23,240,,,,801,Clouds,few clouds,02d,11,2018,46,53.47399999999999,11.930000000000007,285.08
52.378,4.8971,Europe/Amsterdam,3600,2018-11-14 15:00:00,1542178783,1542210608,284.64,283.99,1026,82,281.68,100,10000.0,5.0,170,,8.0,,804,Clouds,overcast clouds,04d,11,2018,46,52.68199999999996,11.490000000000009,284.64
52.378,4.8971,Europe/Amsterdam,3600,2018-11-15 15:00:00,1542265290,1542296921,284.21,283.28,1023,73,279.56,0,10000.0,3.6,140,,,,800,Clear,clear sky,01d,11,2018,46,51.90799999999996,11.060000000000002,284.21
52.378,4.8971,Europe/Amsterdam,3600,2018-11-16 15:00:00,1542351797,1542383237,279.41,278.48,1028,95,278.67,100,3000.0,1.54,120,,,,701,Mist,mist,50d,11,2018,46,43.26799999999997,6.260000000000048,279.41
52.378,4.8971,Europe/Amsterdam,3600,2018-11-17 15:00:00,1542438303,1542469555,280.58,277.47,1031,71,275.67,0,10000.0,5.14,70,,,,800,Clear,clear sky,01d,11,2018,46,45.37399999999997,7.430000000000007,280.58
52.378,4.8971,Europe/Amsterdam,3600,2018-11-18 15:00:00,1542524808,1542555875,278.97,274.83,1029,56,271.14,0,10000.0,6.69,50,,,,800,Clear,clear sky,01d,11,2018,46,42.476000000000056,5.82000000000005,278.97
52.378,4.8971,Europe/Amsterdam,3600,2018-11-19 15:00:00,1542611313,1542642198,279.29,274.69,1020,77,275.57,59,,8.37,66,,,,803,Clouds,broken clouds,04d,11,2018,47,43.05200000000002,6.140000000000043,279.29
52.378,4.8971,Europe/Amsterdam,3600,2018-11-20 15:00:00,1542697816,1542728524,276.96,271.53,1009,81,274.0,100,10000.0,8.75,70,,,,804,Clouds,overcast clouds,04d,11,2018,47,38.85799999999995,3.8100000000000023,276.96
52.378,4.8971,Europe/Amsterdam,3600,2018-11-21 15:00:00,1542784319,1542814851,277.49,274.8,1018,81,274.52,20,10000.0,3.09,70,,,,801,Clouds,few clouds,02d,11,2018,47,39.811999999999955,4.340000000000032,277.49
52.378,4.8971,Europe/Amsterdam,3600,2018-11-22 15:00:00,1542870820,1542901182,277.22,273.8,1019,81,274.26,100,,4.12,90,,,,804,Clouds,overcast clouds,04d,11,2018,47,39.32600000000008,4.07000000000005,277.22
52.378,4.8971,Europe/Amsterdam,3600,2018-11-23 15:00:00,1542957320,1542987515,279.44,277.14,1016,85,277.11,100,8000.0,3.09,70,,,,804,Clouds,overcast clouds,04d,11,2018,47,43.322,6.2900000000000205,279.44
52.378,4.8971,Europe/Amsterdam,3600,2018-11-24 15:00:00,1543043819,1543073851,275.96,272.58,1011,94,275.09,100,3800.0,3.6,60,,,,701,Mist,mist,50d,11,2018,47,37.057999999999936,2.8100000000000023,275.96
52.378,4.8971,Europe/Amsterdam,3600,2018-11-25 15:00:00,1543130316,1543160190,277.48,272.8,1011,91,276.14,100,4800.0,7.0,60,,10.0,,804,Clouds,overcast clouds,04d,11,2018,47,39.79400000000004,4.330000000000041,277.48
52.378,4.8971,Europe/Amsterdam,3600,2018-11-26 15:00:00,1543216812,1543246531,277.89,273.86,1013,83,275.25,100,9000.0,5.66,60,,,,804,Clouds,overcast clouds,04d,11,2018,48,40.531999999999925,4.740000000000009,277.89
52.378,4.8971,Europe/Amsterdam,3600,2018-11-27 15:00:00,1543303307,1543332875,277.71,273.87,1019,80,274.56,100,6000.0,5.14,160,,,,804,Clouds,overcast clouds,04d,11,2018,48,40.20799999999997,4.560000000000002,277.71
52.378,4.8971,Europe/Amsterdam,3600,2018-11-28 15:00:00,1543389800,1543419223,280.62,276.26,1013,98,280.32,100,8000.0,9.0,150,,13.0,,300,Drizzle,light intensity drizzle,09d,11,2018,48,45.44599999999997,7.470000000000027,280.62
52.378,4.8971,Europe/Amsterdam,3600,2018-11-29 15:00:00,1543476291,1543505573,283.54,282.75,1005,81,280.42,75,10000.0,9.0,170,,14.0,,803,Clouds,broken clouds,04d,11,2018,48,50.702,10.390000000000043,283.54
52.378,4.8971,Europe/Amsterdam,3600,2018-11-30 15:00:00,1543562781,1543591926,283.37,282.67,1008,85,280.96,75,10000.0,5.14,210,,,,803,Clouds,broken clouds,04d,11,2018,48,50.39599999999996,10.220000000000027,283.37
52.378,4.8971,Europe/Amsterdam,3600,2018-12-01 15:00:00,1543649268,1543678283,281.49,277.66,1006,90,279.95,75,10000.0,8.0,160,,12.0,{'1h': 0.34},500,Rain,light rain,10d,12,2018,48,47.011999999999944,8.340000000000032,281.49
52.378,4.8971,Europe/Amsterdam,3600,2018-12-02 15:00:00,1543735754,1543764642,285.73,285.32,997,87,283.63,100,10000.0,10.0,240,,15.0,{'1h': 0.1},500,Rain,light rain,10d,12,2018,48,54.64400000000006,12.580000000000041,285.73
52.378,4.8971,Europe/Amsterdam,3600,2018-12-03 15:00:00,1543822237,1543851005,284.95,284.48,996,88,283.03,40,8000.0,8.0,230,,12.0,{'1h': 0.17},520,Rain,light intensity shower rain,09d,12,2018,49,53.23999999999995,11.800000000000011,284.95
52.378,4.8971,Europe/Amsterdam,3600,2018-12-04 15:00:00,1543908718,1543937371,279.33,277.83,1023,82,276.49,100,10000.0,2.06,190,,,,804,Clouds,overcast clouds,04d,12,2018,49,43.12399999999997,6.180000000000007,279.33
52.378,4.8971,Europe/Amsterdam,3600,2018-12-05 15:00:00,1543995198,1544023740,279.97,275.62,1016,98,279.68,100,4000.0,8.23,140,,,,311,Drizzle,drizzle rain,09d,12,2018,49,44.27600000000007,6.82000000000005,279.97
52.378,4.8971,Europe/Amsterdam,3600,2018-12-06 15:00:00,1544081674,1544110113,284.26,283.96,1013,97,283.8,100,10000.0,6.69,230,,,,300,Drizzle,light intensity drizzle,09d,12,2018,49,51.99799999999999,11.110000000000014,284.26
52.378,4.8971,Europe/Amsterdam,3600,2018-12-07 15:00:00,1544168149,1544196489,283.69,283.28,995,95,282.92,40,8000.0,9.77,200,,,{'1h': 2.43},501,Rain,moderate rain,10d,12,2018,49,50.97199999999998,10.54000000000002,283.69
52.378,4.8971,Europe/Amsterdam,3600,2018-12-08 15:00:00,1544254620,1544282868,282.94,278.63,999,72,278.14,20,10000.0,12.35,250,,18.01,,801,Clouds,few clouds,02d,12,2018,49,49.622000000000014,9.79000000000002,282.94
52.378,4.8971,Europe/Amsterdam,3600,2018-12-09 15:00:00,1544341090,1544369251,281.4,277.04,1005,84,278.86,40,4000.0,10.0,310,,18.0,,521,Rain,shower rain,09d,12,2018,49,46.849999999999966,8.25,281.4
52.378,4.8971,Europe/Amsterdam,3600,2018-12-10 15:00:00,1544427556,1544455637,279.82,274.95,1022,76,275.9,40,10000.0,10.0,310,,16.0,,520,Rain,light intensity shower rain,09d,12,2018,50,44.00600000000003,6.670000000000016,279.82
52.378,4.8971,Europe/Amsterdam,3600,2018-12-11 15:00:00,1544514020,1544542026,279.44,277.21,1024,88,277.6,100,10000.0,3.0,270,,7.0,,804,Clouds,overcast clouds,04d,12,2018,50,43.322,6.2900000000000205,279.44
52.378,4.8971,Europe/Amsterdam,3600,2018-12-12 15:00:00,1544600481,1544628419,277.18,273.75,1025,72,272.66,100,10000.0,4.12,100,,,,804,Clouds,overcast clouds,04d,12,2018,50,39.25399999999996,4.03000000000003,277.18
52.378,4.8971,Europe/Amsterdam,3600,2018-12-13 15:00:00,1544686939,1544714816,276.1,271.15,1021,80,273.01,0,10000.0,6.69,70,,,,800,Clear,clear sky,01d,12,2018,50,37.31,2.9500000000000455,276.1
52.378,4.8971,Europe/Amsterdam,3600,2018-12-14 15:00:00,1544773395,1544801216,274.64,271.82,1024,85,272.49,0,10000.0,2.57,80,,,,800,Clear,clear sky,01d,12,2018,50,34.68199999999996,1.490000000000009,274.64
52.378,4.8971,Europe/Amsterdam,3600,2018-12-15 15:00:00,1544859847,1544887619,273.72,267.2,1020,64,268.32,100,10000.0,9.0,140,,13.0,,804,Clouds,overcast clouds,04d,12,2018,50,33.02600000000007,0.57000000000005,273.72
52.378,4.8971,Europe/Amsterdam,3600,2018-12-16 15:00:00,1544946296,1544974027,276.33,273.4,1009,98,276.05,100,200.0,3.09,150,,,,741,Fog,fog,50d,12,2018,50,37.72399999999993,3.180000000000007,276.33
52.378,4.8971,Europe/Amsterdam,3600,2018-12-17 15:00:00,1545032742,1545060437,281.28,277.96,1016,91,279.9,75,10000.0,6.17,250,,,,803,Clouds,broken clouds,04d,12,2018,51,46.6339999999999,8.129999999999995,281.28
52.378,4.8971,Europe/Amsterdam,3600,2018-12-18 15:00:00,1545119185,1545146851,280.21,276.79,1015,90,278.68,100,10000.0,5.66,140,,,,804,Clouds,overcast clouds,04d,12,2018,51,44.70799999999997,7.060000000000002,280.21
52.378,4.8971,Europe/Amsterdam,3600,2018-12-19 15:00:00,1545205624,1545233269,282.27,279.22,1006,87,280.22,0,10000.0,6.17,190,,,,800,Clear,clear sky,01d,12,2018,51,48.41599999999994,9.120000000000005,282.27
52.378,4.8971,Europe/Amsterdam,3600,2018-12-20 15:00:00,1545292060,1545319690,281.1,277.16,1006,93,280.04,75,10000.0,8.0,200,,10.0,{'1h': 0.25},500,Rain,light rain,10d,12,2018,51,46.31,7.9500000000000455,281.1
52.378,4.8971,Europe/Amsterdam,3600,2018-12-21 15:00:00,1545378493,1545406115,284.22,283.58,995,84,281.62,100,7000.0,12.0,240,,22.0,{'1h': 0.25},300,Drizzle,light intensity drizzle,09d,12,2018,51,51.9260000000001,11.07000000000005,284.22
52.378,4.8971,Europe/Amsterdam,3600,2018-12-22 15:00:00,1545464923,1545492543,282.89,279.7,1014,87,280.83,100,10000.0,7.2,270,,,,804,Clouds,overcast clouds,04d,12,2018,51,49.531999999999925,9.740000000000009,282.89
52.378,4.8971,Europe/Amsterdam,3600,2018-12-23 15:00:00,1545551349,1545578975,280.72,279.51,1013,97,280.28,100,3600.0,2.0,360,,7.0,{'1h': 0.51},301,Drizzle,drizzle,09d,12,2018,51,45.62600000000009,7.57000000000005,280.72
52.378,4.8971,Europe/Amsterdam,3600,2018-12-24 15:00:00,1545637772,1545665410,280.89,280.89,1031,80,277.66,100,10000.0,1.03,300,,,,804,Clouds,overcast clouds,04d,12,2018,52,45.93199999999996,7.740000000000009,280.89
52.378,4.8971,Europe/Amsterdam,3600,2018-12-25 15:00:00,1545724191,1545751848,280.57,277.06,1032,77,276.81,100,10000.0,6.17,230,,,,804,Clouds,overcast clouds,04d,12,2018,52,45.355999999999995,7.420000000000016,280.57
52.378,4.8971,Europe/Amsterdam,3600,2018-12-26 15:00:00,1545810607,1545838290,279.47,276.31,1028,91,278.11,100,10000.0,4.63,200,,,,804,Clouds,overcast clouds,04d,12,2018,52,43.37600000000009,6.32000000000005,279.47
52.378,4.8971,Europe/Amsterdam,3600,2018-12-27 15:00:00,1545897019,1545924735,277.97,276.25,1023,81,274.99,100,10000.0,2.06,170,,,,804,Clouds,overcast clouds,04d,12,2018,52,40.6760000000001,4.82000000000005,277.97
52.378,4.8971,Europe/Amsterdam,3600,2018-12-28 15:00:00,1545983428,1546011183,279.48,277.57,1027,93,278.43,100,7000.0,2.57,170,,,,804,Clouds,overcast clouds,04d,12,2018,52,43.394000000000005,6.330000000000041,279.48
52.378,4.8971,Europe/Amsterdam,3600,2018-12-29 15:00:00,1546069834,1546097635,282.66,278.65,1023,95,281.9,75,10000.0,10.29,250,,,{'1h': 0.25},500,Rain,light rain,10d,12,2018,52,49.117999999999995,9.510000000000048,282.66
52.378,4.8971,Europe/Amsterdam,3600,2018-12-30 15:00:00,1546156236,1546184089,282.29,279.3,1031,97,281.84,100,10000.0,6.0,260,,10.0,,804,Clouds,overcast clouds,04d,12,2018,52,48.452,9.140000000000043,282.29
52.378,4.8971,Europe/Amsterdam,3600,2018-12-31 15:00:00,1546242634,1546270547,282.59,280.04,1033,91,281.2,100,10000.0,5.0,260,,8.0,,804,Clouds,overcast clouds,04d,12,2018,1,48.99199999999996,9.439999999999998,282.59
52.378,4.8971,Europe/Amsterdam,3600,2019-01-01 15:00:00,1546329029,1546357007,281.22,277.11,1029,77,277.44,75,10000.0,8.75,320,,,,803,Clouds,broken clouds,04d,1,2019,1,46.52600000000007,8.07000000000005,281.22
52.378,4.8971,Europe/Amsterdam,3600,2019-01-02 15:00:00,1546415421,1546443471,279.82,276.58,1036,71,274.94,100,10000.0,5.0,360,,10.0,,804,Clouds,overcast clouds,04d,1,2019,1,44.00600000000003,6.670000000000016,279.82
